PartitionKey,RowKey,division,fieldKey,dateFrom,dateTo,daysOfWeek,startTime,endTime,notes,isActive,parkName,fieldName,displayName
washington-liberty-softball-field,AAA_2025-03-17_2025-05-18_Mon_1900_2030,AAA,washington-liberty/softball-field,2025-03-17,2025-05-18,Mon,19:00,20:30,Weekdays (Spring 3/15-6/9 sheet); level=10U Everling,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,AAA_2025-03-17_2025-05-18_Wed_1900_2030,AAA,washington-liberty/softball-field,2025-03-17,2025-05-18,Wed,19:00,20:30,Weekdays (Spring 3/15-6/9 sheet); level=10U Everling,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,AAA_2025-05-19_2025-06-08_Fri_1730_1930,AAA,washington-liberty/softball-field,2025-05-19,2025-06-08,Fri,17:30,19:30,Weekdays (Spring 5/19-6/8 sheet); level=9U Foote,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,AAA_2025-05-19_2025-06-08_Mon_1900_2100,AAA,washington-liberty/softball-field,2025-05-19,2025-06-08,Mon,19:00,21:00,Weekdays (Spring 5/19-6/8 sheet); level=10U Everling,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,AAA_2025-05-19_2025-06-08_Wed_1900_2100,AAA,washington-liberty/softball-field,2025-05-19,2025-06-08,Wed,19:00,21:00,Weekdays (Spring 5/19-6/8 sheet); level=10U Everling,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,AGSA_2025-05-19_2025-06-08_Tue_1930_2130,AGSA,washington-liberty/softball-field,2025-05-19,2025-06-08,Tue,19:30,21:30,Weekdays (Spring 5/19-6/8 sheet); level=16U Evans,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,LEAGUE_2025-05-19_2025-06-08_Fri_1930_2130,LEAGUE,washington-liberty/softball-field,2025-05-19,2025-06-08,Fri,19:30,21:30,Weekdays (Spring 5/19-6/8 sheet); level=Available; team=6/6: Available (House makeup priority),True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,LEAGUE_2025-05-19_2025-06-08_Mon_1730_1900,LEAGUE,washington-liberty/softball-field,2025-05-19,2025-06-08,Mon,17:30,19:00,Weekdays (Spring 5/19-6/8 sheet); level=Available,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,LEAGUE_2025-05-19_2025-06-08_Wed_1730_1900,LEAGUE,washington-liberty/softball-field,2025-05-19,2025-06-08,Wed,17:30,19:00,Weekdays (Spring 5/19-6/8 sheet); level=Available,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,Seniors_2025-03-17_2025-05-18_Fri_1900_2030,Seniors,washington-liberty/softball-field,2025-03-17,2025-05-18,Fri,19:00,20:30,Weekdays (Spring 3/15-6/9 sheet); level=Limited Use During HS Season; team=5/23: Available,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,Seniors_2025-03-17_2025-05-18_Fri_2030_2200,Seniors,washington-liberty/softball-field,2025-03-17,2025-05-18,Fri,20:30,22:00,Weekdays (Spring 3/15-6/9 sheet); level=Limited Use During HS Season; team=5/23: Available,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,Seniors_2025-03-17_2025-05-18_Mon_2030_2200,Seniors,washington-liberty/softball-field,2025-03-17,2025-05-18,Mon,20:30,22:00,Weekdays (Spring 3/15-6/9 sheet); level=Limited Use During HS Season,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,Seniors_2025-03-17_2025-05-18_Thu_1900_2030,Seniors,washington-liberty/softball-field,2025-03-17,2025-05-18,Thu,19:00,20:30,Weekdays (Spring 3/15-6/9 sheet); level=HSL; team=HS1,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,Seniors_2025-03-17_2025-05-18_Thu_2030_2200,Seniors,washington-liberty/softball-field,2025-03-17,2025-05-18,Thu,20:30,22:00,Weekdays (Spring 3/15-6/9 sheet); level=HSL; team=HS2,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,Seniors_2025-03-17_2025-05-18_Tue_1900_2030,Seniors,washington-liberty/softball-field,2025-03-17,2025-05-18,Tue,19:00,20:30,Weekdays (Spring 3/15-6/9 sheet); level=Limited Use During HS Season; team=5/20: Sage 9U Foote,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,Seniors_2025-03-17_2025-05-18_Tue_2030_2200,Seniors,washington-liberty/softball-field,2025-03-17,2025-05-18,Tue,20:30,22:00,Weekdays (Spring 3/15-6/9 sheet); level=Limited Use During HS Season; team=5/20: Available,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,Seniors_2025-03-17_2025-05-18_Wed_2030_2200,Seniors,washington-liberty/softball-field,2025-03-17,2025-05-18,Wed,20:30,22:00,Weekdays (Spring 3/15-6/9 sheet); level=Limited Use During HS Season,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,Seniors_2025-05-19_2025-06-08_Thu_1730_1900,Seniors,washington-liberty/softball-field,2025-05-19,2025-06-08,Thu,17:30,19:00,Weekdays (Spring 5/19-6/8 sheet); level=14U Edens,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,Seniors_2025-05-19_2025-06-08_Thu_1900_2030,Seniors,washington-liberty/softball-field,2025-05-19,2025-06-08,Thu,19:00,20:30,Weekdays (Spring 5/19-6/8 sheet); level=HSL; team=HS1,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,Seniors_2025-05-19_2025-06-08_Thu_2030_2200,Seniors,washington-liberty/softball-field,2025-05-19,2025-06-08,Thu,20:30,22:00,Weekdays (Spring 5/19-6/8 sheet); level=HSL; team=HS2,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
washington-liberty-softball-field,Seniors_2025-05-19_2025-06-08_Tue_1730_1930,Seniors,washington-liberty/softball-field,2025-05-19,2025-06-08,Tue,17:30,19:30,Weekdays (Spring 5/19-6/8 sheet); level=14U Edens,True,Washington-Liberty,Softball Field,Washington-Liberty > Softball Field
